Protein,Pearson,Spearman,RMSE
0,0.013811131329017111,0.02658699035980545,0.14477558093378914
1,0.06879458603605215,0.05928498311364613,0.246327687530817
2,0.2305024870067991,0.17400691564124765,0.3331105693789202
3,-0.022941781048027004,-0.005626536295284278,0.25496888452289956
4,0.12131857831433163,0.14071530738069202,0.6249722317889438
5,0.05146690233178649,0.07458950577450754,0.19857204974142262
6,0.023164368802897472,0.030832854488381904,0.4462739086912347
7,0.20706138321808049,0.1807155968853702,1.0459689851595146
8,0.11339320421754526,0.14364914143736546,0.3989473435111861
9,0.1510934434644121,0.12959769579866373,0.5196554897889738
10,0.1801193398356152,0.18723402573770734,0.39960100330283044
11,0.09523635203436726,0.09478422283120601,0.1934199655733961
12,0.024147482923675617,0.02358722762686992,0.32780471415445084
13,0.17232647002660878,0.16094463219805427,0.48945208241514704
14,0.031214858866570865,0.04726371339281151,0.19254552630336844
15,0.024830086092902142,0.01732995003488861,0.37266597697824255
16,0.14069210784948344,0.15739838822969932,0.5780263408667922
17,0.16558232489102212,0.1387516376364238,0.3213745580349587
18,0.1561533392005498,0.15525604198586707,0.36624907479354246
19,0.12275892695298984,0.13178355971213854,0.8438998785214658
20,0.025110883400822577,0.045001674535039525,0.22114889619944444
21,0.08863307450110883,0.08958559188915892,0.3261723785403485
22,0.025146129007013594,0.014922312245129826,0.6212550488847622
23,0.228442143125915,0.2343875405272012,0.49316622075189076
24,0.20788257153818476,0.20850925960577185,0.45312779573546524
25,-0.010123713312535698,-0.023840700287742572,0.470645196730889
26,-0.060711116884282504,-0.05365845609790466,0.1970138470876766
27,0.005840191429703983,0.004448836220098027,0.3749521382205434
28,0.012772022517311854,0.027658502881199486,0.29843147544135873
29,0.09954468015546045,0.07977515917805995,0.07042091694233772
30,0.17467605768815703,0.16261671450190468,0.30220687549630665
31,0.10724734384149094,0.061317486807450736,0.6095183865726596
32,0.05978616909942348,0.0877866872182749,0.13938027754392787
33,0.0888431307057443,0.08567951307866423,0.3424390628567155
34,-0.09871981821825333,-0.09093093849748005,0.1409315019332387
35,0.10367959706355326,0.12246510827618864,0.500078521887364
36,0.08611832839052248,0.057214606988173114,0.2113991076733491
37,0.14422590226595952,0.16725767279408346,0.18933505424880365
38,0.09774694981752675,0.12484646419239495,0.32812059580126457
39,0.03859039541795493,0.04644569505641792,0.1830043608813678
40,0.06033831962371586,0.07260298918409726,0.14906924375649683
41,-0.074973843945866,-0.02779355344462598,1.0373598030282203
