epoch,train_mse,train_rmse,val_mse,val_rmse,optimized_loss
0,0.8798945546150208,0.9380269477019414,0.9029965996742249,0.9502613323050796,249.01016235351562
1,0.8533808588981628,0.9237861543117881,0.8755777478218079,0.9357231149340107,241.01014709472656
2,0.8226097226142883,0.9069783473789704,0.8481108546257019,0.9209293429062307,231.80618286132812
3,0.7963045835494995,0.8923589992539435,0.8163909912109375,0.9035435746055291,223.86282348632812
4,0.7720231413841248,0.8786484742968173,0.7993454933166504,0.8940612357756321,216.48983764648438
5,0.749495267868042,0.8657339475081487,0.7704682350158691,0.8777631998528242,209.61614990234375
6,0.7264971137046814,0.8523480003523687,0.7447872757911682,0.8630105884583156,202.6092987060547
7,0.7071154713630676,0.8409015824477128,0.7256287336349487,0.8518384433887383,196.61605834960938
8,0.6835688352584839,0.8267822175509606,0.7056742310523987,0.8400441839881987,189.4532470703125
9,0.6634523868560791,0.8145258662903708,0.680134117603302,0.8247024418560321,183.24130249023438
10,0.6461591124534607,0.8038402281880777,0.6583172678947449,0.811367529480164,177.8374786376953
11,0.6282896399497986,0.792647235502527,0.6404306292533875,0.8002690980247753,172.26246643066406
12,0.6114025115966797,0.7819223181344037,0.6215680837631226,0.7883958927868172,166.974365234375
13,0.5945972800254822,0.7711013422537158,0.6081745624542236,0.7798554753633673,161.70986938476562
14,0.5806531310081482,0.7620059914516081,0.59052973985672,0.7684593286939264,157.24110412597656
15,0.5670090317726135,0.7530000210973526,0.5736159086227417,0.7573743517064343,152.87257385253906
16,0.5531801581382751,0.743760820518448,0.5575836896896362,0.7467152668116785,148.44259643554688
17,0.540277898311615,0.7350359843651295,0.5472490191459656,0.7397628127622837,144.28286743164062
18,0.5266326665878296,0.7256946097276936,0.5328458547592163,0.7299629132765694,139.90463256835938
19,0.5160425305366516,0.7183610029342152,0.5174720287322998,0.7193552868592125,136.39602661132812
20,0.506649374961853,0.7117930703244117,0.514747142791748,0.7174588091254773,133.2257537841797
21,0.49492573738098145,0.7035095858486802,0.4943656921386719,0.7031114365011224,129.39743041992188
22,0.4840165078639984,0.6957129493289588,0.4894877076148987,0.6996339811750847,125.799560546875
23,0.4747953414916992,0.6890539467209366,0.4805345833301544,0.6932060179558126,122.68226623535156
24,0.46414169669151306,0.6812794556505525,0.4636020064353943,0.680883254629892,119.16474151611328
25,0.45604562759399414,0.6753115041179101,0.4554034173488617,0.6748358447421577,116.348876953125
26,0.4455055892467499,0.6674620507914663,0.44790884852409363,0.669259925981,112.89517211914062
27,0.4374552071094513,0.6614039666568771,0.4403330981731415,0.6635759927643115,110.10017395019531
28,0.42954614758491516,0.6553977018459213,0.43063706159591675,0.6562294275601459,107.35224151611328
29,0.4195352792739868,0.6477154307826755,0.41881388425827026,0.6471583146790825,104.03117370605469
30,0.4144226908683777,0.6437567016104591,0.41376450657844543,0.6432452926982407,102.07696533203125
31,0.406310498714447,0.6374248965285613,0.4083239436149597,0.6390023032939394,99.27877807617188
32,0.3989770710468292,0.631646318003065,0.39897122979164124,0.6316416941523424,96.71830749511719
33,0.39217233657836914,0.6262366458283715,0.39499449729919434,0.6284858767698717,94.29366302490234
34,0.3845153748989105,0.6200930372927199,0.38035035133361816,0.6167255072831171,91.6297836303711
35,0.3784325122833252,0.6151686860393052,0.3773256540298462,0.6142683892484182,89.40863037109375
36,0.3724386692047119,0.6102775345731742,0.37286585569381714,0.6106274278918505,87.23206329345703
37,0.36424845457077026,0.6035299947564912,0.3593178391456604,0.5994312630699706,84.41360473632812
38,0.35914167761802673,0.599284304498313,0.35626786947250366,0.5968817885247494,82.48841857910156
39,0.3533068001270294,0.5943961642936716,0.351036936044693,0.5924837010793571,80.3420181274414
40,0.3476860523223877,0.589649092530793,0.3479132354259491,0.5898417037018908,78.2966537475586
41,0.34213095903396606,0.5849196175834471,0.34343865513801575,0.5860363940388137,76.20193481445312
42,0.3374922573566437,0.5809408380864989,0.3345324993133545,0.5783878450601763,74.41435241699219
43,0.33245083689689636,0.5765854983407893,0.3312061131000519,0.5755050938958333,72.51334381103516
44,0.325986385345459,0.5709521743066217,0.3242878019809723,0.5694627309850683,70.19999694824219
45,0.32250869274139404,0.5678984880604931,0.3221434950828552,0.5675768627092327,68.73680877685547
46,0.316876083612442,0.562917474957424,0.3131354749202728,0.5595850917602012,66.66380310058594
47,0.31283268332481384,0.5593144762339107,0.31339287757873535,0.5598150387214829,65.02523803710938
48,0.3089658319950104,0.5558469501535566,0.3069518506526947,0.5540323552399217,63.48139190673828
49,0.30423834919929504,0.5515780535874275,0.30506691336631775,0.5523286280524645,61.65076446533203
50,0.3003973662853241,0.5480851815961859,0.29828497767448425,0.5461547195387807,60.10172653198242
51,0.2962832450866699,0.5443190655182583,0.29253488779067993,0.540864944131786,58.48190689086914
52,0.29166001081466675,0.5400555627106036,0.28681308031082153,0.5355493257495724,56.6816291809082
53,0.28845053911209106,0.5370759155948915,0.2871483564376831,0.5358622550970381,55.32133865356445
54,0.28566816449165344,0.5344793396303111,0.2828684449195862,0.5318537815223148,54.05388641357422
55,0.28052860498428345,0.5296495114547766,0.2767297923564911,0.5260511309335729,52.117923736572266
56,0.2781424820423126,0.5273921520484663,0.27865511178970337,0.5278779326602916,50.98991012573242
57,0.2741192877292633,0.5235640244795886,0.27172011137008667,0.5212677923774752,49.39048767089844
58,0.2715393602848053,0.5210943871169649,0.26884323358535767,0.5185009484903164,48.177734375
59,0.2680320739746094,0.5177181414385721,0.26774871349334717,0.5174444061861595,46.73356628417969
60,0.2651490867137909,0.5149262925058216,0.2579379379749298,0.5078759080473594,45.434120178222656
61,0.2626354396343231,0.512479696802052,0.25808560848236084,0.5080212677461061,44.26249313354492
62,0.2589934766292572,0.5089140169314038,0.2519777715206146,0.5019738753367695,42.7777099609375
63,0.2557162344455719,0.5056839274147161,0.25528764724731445,0.5052599798591954,41.39446258544922
64,0.2529284358024597,0.5029199099284694,0.2512517273426056,0.5012501644314998,40.116676330566406
