Protein,Pearson,Spearman,RMSE
0,-0.03878340524442606,-0.03541770387075611,0.14629779573812746
1,0.05902462747521284,0.040909026448165124,0.25693545961045955
2,0.24439879356096736,0.2085801822690855,0.3257827935506087
3,0.025165164349066207,0.02643981268338905,0.24820252142255997
4,0.10867935296232702,0.11453966345840307,0.5781226754340584
5,0.07187265664636788,0.09334734890100471,0.1962437244204857
6,0.06720921141215384,0.08188791406302838,0.4432712779817701
7,0.13572382380916387,0.10002706032988665,1.003084076601706
8,0.148500370380564,0.16950618127704062,0.3910010950215433
9,0.14803684872667042,0.1331949633215289,0.5049187281428811
10,0.20682915045273986,0.1949940146986196,0.40279403661881125
11,0.06994570933067552,0.0861249389590659,0.19616721350911284
12,0.057767048211611806,0.06469458920633035,0.32823205740925765
13,0.13928142302122923,0.1379373270456018,0.5021479895074555
14,0.027762778742883312,0.029057074072589277,0.1909284714612642
15,0.01738445751386491,0.011545933424683307,0.3682559825084092
16,0.14882553703962004,0.15601066509580439,0.5745576335301475
17,0.19844991340819407,0.17188976388221625,0.3211102572354114
18,0.13512161193098504,0.12705052242257722,0.36975735385130526
19,0.14330959432276627,0.11061194314648902,0.783227160883417
20,0.011311525674139317,0.03415831131560914,0.21964307633819918
21,0.06276116127468757,0.07606719414428416,0.3309403641920594
22,-2.588432440312708e-05,0.017409436331631396,0.5973724851874426
23,0.25531477524108975,0.26052719772608,0.4848110550880494
24,0.20060607657605958,0.19652729920415074,0.4552544829678482
25,0.12986043324841084,0.1256905467769361,0.4363148902524235
26,0.033756049505593015,0.04953613284616412,0.191759332746071
27,-0.02174442551200327,-0.01242300250435291,0.36493057558532926
28,0.04718673618173165,0.05822272131183533,0.2995430054841036
29,0.07612415859168382,0.0627097536523866,0.06003282683884703
30,0.18054413505363853,0.17985065567544928,0.31234386576988565
31,0.030109170234535482,-0.006806139242021987,0.6106549076715571
32,0.06545264171965662,0.10171116475900471,0.13882410592274683
33,0.1332612756574412,0.1195785536804391,0.3351473591333884
34,-0.12331549940838846,-0.12730231257517982,0.14348211047743223
35,0.09420834661755245,0.10993226630471946,0.5008728166875056
36,0.09485513203641131,0.0682429070737874,0.21255848579223538
37,0.12125770693396289,0.15510566603545256,0.19048933988112968
38,0.12379669499001614,0.14306444740332774,0.3321662912359349
39,-0.01943620772219292,-0.009139340711453642,0.18632887504089332
40,0.2527708573135249,0.27851149375465245,0.1412470027391701
41,-0.08149878799813029,-0.04968304387023313,0.995093050292616
42,0.06064682397563336,0.07084784984456485,0.18274006570036933
43,0.10903265819936388,0.08571480868717249,0.30992351862772
44,0.020345107137394746,-0.01746046105693872,0.4055365385808153
45,0.13580836449333866,0.14101383096304376,0.38133052685656765
46,0.5455925845792167,0.37437206717388927,0.39265388816950864
47,0.04216767902112005,0.03802010189976276,0.3388825528177535
48,0.02191248593301916,0.025914158519087547,0.25190945654198804
49,0.07719242604496039,0.08783757166499145,0.7120962103458427
50,0.0365633652129596,0.03113792969627993,0.10162757480186287
51,0.0054384236538014665,-0.022399184866385955,0.43118907865507633
52,0.12124831419200889,0.1269185221798355,0.3796935712801334
53,0.14009735745018068,0.1433438773318392,0.44515596591446055
54,0.2723538897890331,0.2437293446777238,0.4058991265774704
55,0.08770869206029272,0.10100248196369851,0.2073630938220307
56,0.08884178437811895,0.09870614370949451,0.24617414213749542
57,-0.026471442827696284,-0.01855062531170935,0.250495447317516
58,0.24249173517319703,0.24123652643220575,0.34721245746762436
59,0.14906715099541942,0.17145309093860547,0.3876691943751384
60,0.1813803294466201,0.1803314902321161,0.4574528895592375
61,0.09182265371291717,0.11172897129902733,0.2641875635044625
62,0.165865442576123,0.16999890744299512,0.44933923060310993
63,0.053341878287964814,0.054780566043015004,0.20523016460308888
64,0.33297580408794664,0.23307631348193494,0.3316021044735089
65,0.20036082355356516,0.15229849951970076,0.49861719801682697
66,0.08661690973614783,0.0740464747678457,0.35322747993663406
67,0.011345148123729599,-0.046767859060498636,0.12460624451877518
