epoch,train_mse,train_rmse,val_mse,val_rmse
0,0.879613995552063,0.9378773883360569,0.9172810316085815,0.9577478956429931
1,0.8509959578514099,0.9224944215828137,0.8808757662773132,0.9385498208818289
2,0.8242260217666626,0.9078689452595361,0.8465045690536499,0.9200568292522207
3,0.7964299917221069,0.8924292642681027,0.8276748657226562,0.9097663797495796
4,0.7721859216690063,0.8787411004778406,0.7943272590637207,0.8912503907790003
5,0.7478526830673218,0.8647847611211253,0.7647525072097778,0.8745012905706759
6,0.7252654433250427,0.851625177719073,0.7518067359924316,0.8670678958377087
7,0.7051972150802612,0.8397602128466561,0.7213919758796692,0.8493479710222832
8,0.6845170259475708,0.8273554411180063,0.7018467783927917,0.8377629607429489
9,0.6653275489807129,0.8156761299564386,0.6830639243125916,0.8264768141409604
10,0.6461532711982727,0.8038365948364585,0.6668636798858643,0.8166172174806653
11,0.6280125975608826,0.7924724585503793,0.6429257392883301,0.801826501986764
12,0.6110745072364807,0.7817125477031059,0.6282910108566284,0.7926481002668387
13,0.5952001810073853,0.7714921781893743,0.6136574745178223,0.7833629264382009
14,0.5794883370399475,0.761241313277168,0.5979673862457275,0.7732835096170922
15,0.5665961503982544,0.7527258135591302,0.5787088871002197,0.7607291811809376
16,0.5527443885803223,0.7434678127399479,0.5685562491416931,0.7540266899398808
17,0.5397914052009583,0.7347049783422992,0.5535815358161926,0.7440306013976795
18,0.5281575918197632,0.7267445161951779,0.5416747331619263,0.735985552277982
19,0.5167316198348999,0.7188404689740971,0.5321761965751648,0.7295040757769382
20,0.503480851650238,0.7095638460704139,0.512334942817688,0.7157757629437365
21,0.4934471845626831,0.7024579592848835,0.5045888423919678,0.7103441717871469
22,0.4820087254047394,0.6942684822204875,0.49516934156417847,0.7036826994918792
23,0.472030907869339,0.6870450551960468,0.48492273688316345,0.6963639399647022
24,0.4616808593273163,0.6794710143393288,0.4704945683479309,0.685926066240328
25,0.4527698755264282,0.6728817693521115,0.46578437089920044,0.6824839711665033
26,0.44413408637046814,0.6664338574610897,0.45271480083465576,0.6728408436135962
27,0.4341427981853485,0.6588951344374524,0.4373897314071655,0.6613544672920608
28,0.4257388412952423,0.652486659859987,0.43235546350479126,0.6575374236534307
29,0.4181404113769531,0.6466377744742052,0.42488986253738403,0.6518357634691303
30,0.4086746275424957,0.6392766439832569,0.422304630279541,0.6498496982222436
31,0.4013001620769501,0.6334825665138308,0.40728968381881714,0.6381925131328454
32,0.3942156136035919,0.6278659200845288,0.40065932273864746,0.6329765578113044
33,0.38751646876335144,0.6225082077879387,0.3911551833152771,0.6254240028295022
34,0.3813413679599762,0.6175284349404294,0.3895210921764374,0.6241162489283847
35,0.3713575303554535,0.6093911144375618,0.3775689899921417,0.6144664270667208
36,0.3670831024646759,0.605873833784457,0.36871975660324097,0.6072229875451365
37,0.3592483103275299,0.5993732646085659,0.362957239151001,0.602459325723323
38,0.3528346121311188,0.5939988317590522,0.35521554946899414,0.5959996220376269
39,0.34687548875808716,0.5889613644018487,0.352251261472702,0.5935075917565857
40,0.34078457951545715,0.5837675731962655,0.3452601134777069,0.5875883878002585
41,0.3356640934944153,0.5793652505064618,0.33904537558555603,0.5822760304061606
42,0.3301224708557129,0.5745628519628753,0.3347216844558716,0.5785513671713788
43,0.3240877389907837,0.5692870444606866,0.330486536026001,0.5748795839356282
44,0.3198031485080719,0.5655114044014249,0.32464927434921265,0.5697800227712557
45,0.31411030888557434,0.5604554477258423,0.31828707456588745,0.5641693669155455
46,0.3106290102005005,0.5573410178701191,0.31280097365379333,0.5592861286084193
47,0.3051801919937134,0.5524311649370566,0.3071024715900421,0.554168270103984
48,0.30148908495903015,0.5490802172351779,0.30152225494384766,0.5491104214489538
49,0.29640334844589233,0.5444293787497992,0.3008365035057068,0.5484856456696992
