Protein,Pearson,Spearman,RMSE
0,0.031632179169294526,0.020148081872205216,0.15092744479573836
1,0.024184894618060362,0.012124281660008616,0.24036620926078064
2,-0.05609108411261789,-0.03507170380398723,0.33559475509209685
3,-0.02303186951192668,-0.019054169179104116,0.24542273488688765
4,0.10442732687882715,0.09583654364681221,0.577812207728755
5,0.04284987273903657,0.05144470536235545,0.1913936450190192
6,0.0797356031595814,0.07569723744744922,0.40206358271665477
7,0.15541121519586013,0.15313609879322176,0.7370896302778196
8,0.02914276571846591,0.013736131157076245,0.3567004505745203
9,0.06665003061824396,0.06693140347051205,0.4780090981760875
10,-0.025439233133356998,-0.011174242511854027,0.4088329557081245
11,0.004151583429054846,0.029991537424701953,0.19196741563404193
12,0.05528678657233979,0.045426316030557454,0.308180169721678
13,0.035679655933078466,0.055546356825101756,0.4849961384391344
14,-0.01512376210775523,-0.0030627663588211297,0.18317997522084267
15,0.004628707919265486,-0.013290047594020951,0.3792773379065825
16,0.05191312036020755,0.05359273791264032,0.5138788745744514
17,0.009520154089152504,0.046584632570612045,0.3252794242671163
18,-0.0258849352443901,-0.026731375727762467,0.4128167610057704
19,-0.005984621306418716,0.002712009883340206,0.5522311691757369
20,0.041102963045288404,0.01841806506130267,0.21980198507321314
21,0.09468198032266026,0.08540380171437215,0.3300506562436676
22,-0.02808112686658533,-0.031554320943720834,0.4722998698850359
23,0.03749270192413857,0.027548206142305486,0.49630580268337066
24,0.08408710139515957,0.08924206397658331,0.4686669118955576
25,0.0021950317601106806,-0.006976026644222291,0.44788644638514674
26,0.016219616520626083,0.020945619627930734,0.1653177454159649
27,0.009577938009034474,0.015399642851231276,0.3598146476282202
28,0.02767076256757674,0.03829650018499103,0.3057539900999788
29,-0.04038410204249837,-0.0566794325409635,0.03642427000454524
30,0.10525480546150193,0.09005563696406534,0.2813819738674738
31,0.1320694823118744,0.12755472900211848,0.5852495025893971
32,0.0008771036385649083,-0.004497727948885108,0.13202349154591103
33,-0.003082420846251917,-0.006099334045912872,0.33747682529833795
34,-0.026928721427961773,-0.00906492781449479,0.1285765905988927
35,0.15480410661001065,0.1582734232605954,0.49741201224299086
36,-0.040188697383473394,-0.03318536400964742,0.2121142120055757
37,-0.06774162170928652,-0.07448488215954667,0.18559946488381313
38,0.05083249687249991,0.07141669245224035,0.31934489451165093
39,0.011093678246233935,0.029334087998512965,0.16518201957816972
40,0.04843086518321661,0.05777819776790122,0.06964327859176032
41,0.16810081853501538,0.17275497260590295,0.6088367605450743
42,-0.04330982560919047,-0.0602672887725304,0.19745831767441863
43,-0.04075415921509199,-0.04605486216516581,0.3115910462644496
44,0.04709898016481961,0.05028512289603307,0.3947141973680698
45,-0.04585532390684509,-0.05320510358412556,0.4116794249158359
46,0.028986405102030266,0.033225359993480884,0.37091732774820935
47,0.08632890016081891,0.08883319694828574,0.3503505102047291
48,0.10917348042843214,0.09752598233686093,0.24638036847315384
49,0.09346361500659661,0.08353872369265004,0.6492784438524328
50,-0.050261640782909796,-0.08080831719683922,0.07524737941759725
51,0.06621343217290691,0.0803758495328826,0.4316919683154003
52,0.09858724983036114,0.10179431396585198,0.406148755362233
53,0.09863920204645703,0.11159336263922738,0.45021811009281215
54,-3.0110982104243275e-05,-0.004655953061389768,0.4465208960586733
55,0.012184591369479988,0.0020528792880951086,0.21979338429787204
56,0.01824805706063318,0.032293497170725716,0.23170378469782052
57,0.08361787483342042,0.072287602659353,0.24644003235764958
58,0.09898634874384997,0.09509310979612191,0.32351997326729875
59,0.025397362950662195,0.017437503492652894,0.4068356768354975
60,-0.013447068379590192,-0.007048134506544985,0.4735190133580446
61,0.13450994713241332,0.12370723190354306,0.24841636269483497
62,0.02627834798701292,0.03809092788871331,0.4189812306982137
63,0.0518617435819718,0.06427272785453032,0.17126759054980306
64,0.031709388317508753,0.04228636319975484,0.3179714235837167
65,-0.015424353779289043,-0.027507055261287574,0.4904214906592805
66,0.05681759351328473,0.0438346186626901,0.36197556494596284
67,-0.08942344061628456,-0.07432020888161638,0.11773350092392972
68,0.09097565950580228,0.07627126638650807,0.30305386107437565
69,0.044339890305444364,0.026908218022318513,0.21439373076580553
70,0.01733823498349147,0.006758568117201811,0.30869469550120243
71,0.039327826126698814,0.02747256174638757,0.12085342623140134
72,-0.015966209233503906,-0.0028324747085765396,0.5572499689119362
73,-0.05537018611938304,-0.0830332442921863,0.116838998164014
74,-0.07461358311493245,-0.053722662121371986,0.0849768220228386
75,0.040432821708468424,0.05043235280075437,0.38114465657153374
76,0.07126580637861352,0.07616967226017013,0.3730923020228483
77,0.04698211987096053,0.0469683926322413,0.25503229932513094
78,-0.03659451624103305,-0.027576422837723564,0.5017176459133679
79,0.049027353416292246,0.07226618863971858,0.34271650473669923
80,0.011717073797942427,0.0007291408087808579,0.1444075369057603
81,0.08124009200790536,0.08313646377244575,0.22083481299583893
82,0.10800568100262783,0.10741079650915275,0.2761217589758183
83,0.047125297218425025,0.062202497834354546,0.11232474143335532
84,0.0625645198531206,0.07188098721134413,0.2907711747707784
85,-0.010430094837973376,0.024733258979518113,0.06741028637104378
86,-0.07217143116155582,-0.04019557227032291,0.3409369210417323
87,0.06819353592214998,0.05842201137252943,0.5154928870808754
88,0.014867608909952148,0.05954953468316234,0.10572962302011799
89,-0.020208300618676574,0.012208558122732296,0.4639251486636112
90,0.056642446423691095,0.036496363438368734,0.44901457531538413
91,0.030292511484813395,0.04050347590273862,0.5049606393884832
92,0.07402230542481784,0.09316781060258515,0.19833957630295773
93,0.06287501150038943,0.06964038773436017,0.35636096380892524
94,0.020783858501326698,0.019273464754218674,0.44606269765932083
95,0.019766937843523513,0.0005461489626951078,0.6119637770376731
96,-0.0287775663543894,-0.028272788110959242,0.22589586945739684
