epoch,train_mse,train_rmse,val_mse,val_rmse
0,0.8792790174484253,0.9376987882302212,0.9128431081771851,0.9554282328763292
1,0.8505959510803223,0.9222775889504864,0.8794662952423096,0.9377986432290834
2,0.8248077630996704,0.9081892771331703,0.8474050164222717,0.9205460425325133
3,0.7965441942214966,0.8924932460369078,0.8255922198295593,0.908621054031635
4,0.7713051438331604,0.8782397985932774,0.7885990142822266,0.8880309759699977
5,0.7482027411460876,0.8649871335147638,0.7611930966377258,0.8724638082108196
6,0.7250040173530579,0.8514716773639965,0.7480530142784119,0.8649005805746761
7,0.7039778232574463,0.8390338629980594,0.7168594598770142,0.8466755340016706
8,0.6843405961990356,0.8272488115428366,0.6998623013496399,0.8365777318035903
9,0.6654279828071594,0.8157376924031152,0.6797362565994263,0.8244611916878964
10,0.6465653777122498,0.804092891221064,0.6691878437995911,0.818039023396556
11,0.6283954381942749,0.7927139699754728,0.6427754759788513,0.8017327958733205
12,0.6110115051269531,0.781672249172857,0.625738263130188,0.791036195840739
13,0.5952155590057373,0.7715021445243929,0.6153416633605957,0.7844371634239391
14,0.5804136395454407,0.7618488298510674,0.5943868160247803,0.770964860434495
15,0.5673853158950806,0.753249836306043,0.5800591111183167,0.7616161179480885
16,0.5530632138252258,0.7436821994812205,0.56390780210495,0.750937948238701
17,0.5406579375267029,0.7352944563416094,0.5542831420898438,0.7445019423009209
18,0.5281826853752136,0.7267617803484259,0.541240394115448,0.7356904200242437
19,0.5173484086990356,0.7192693575421072,0.5313193202018738,0.7289165385706884
20,0.5044050216674805,0.7102147715075211,0.5101255774497986,0.7142307592436765
21,0.494527131319046,0.7032262305396791,0.5039047598838806,0.709862493644988
22,0.4834297299385071,0.6952911116492911,0.49337196350097656,0.7024044159179074
23,0.47357091307640076,0.688164888000253,0.48471739888191223,0.6962164885162605
24,0.46325451135635376,0.6806280271604702,0.47084423899650574,0.68618090835909
25,0.45448267459869385,0.6741533020008831,0.4650505483150482,0.6819461476649371
26,0.44582605361938477,0.6677020695035959,0.45283177495002747,0.6729277635452615
27,0.4360429048538208,0.6603354487333092,0.43583494424819946,0.6601779640734757
28,0.42851290106773376,0.6546089680624103,0.4329882860183716,0.6580184541624737
29,0.42033320665359497,0.6483310933879347,0.4248858690261841,0.6518327001817139
30,0.41066715121269226,0.6408331695634147,0.422254741191864,0.6498113119913073
31,0.40363314747810364,0.6353212946833308,0.4060986638069153,0.6372587102636693
32,0.39682748913764954,0.6299424490678887,0.39798232913017273,0.63085840656218
33,0.3897906541824341,0.6243321665447281,0.39157646894454956,0.6257607122091875
34,0.38308387994766235,0.6189377028002595,0.3882838487625122,0.6231242643024842
35,0.37414270639419556,0.6116720578824862,0.37733790278434753,0.6142783593651558
36,0.3689952790737152,0.6074498160948896,0.3677833080291748,0.6064514061564824
37,0.3617342710494995,0.6014434894896606,0.36283597350120544,0.6023586751273742
38,0.35547611117362976,0.5962181741389889,0.3539375066757202,0.5949264716548762
39,0.3492249846458435,0.5909526077832667,0.351201593875885,0.5926226403672787
40,0.3428373336791992,0.5855231282188597,0.34188005328178406,0.5847050994148966
41,0.3373570144176483,0.58082442649879,0.33809536695480347,0.5814596864399143
42,0.3321821689605713,0.576352469380128,0.3333631157875061,0.5773760609754323
43,0.3262638449668884,0.5711951023659853,0.32830381393432617,0.5729780222088158
44,0.32236185669898987,0.5677691931577389,0.3251244127750397,0.570196819330869
45,0.3164883255958557,0.5625729513546271,0.31853827834129333,0.564391954532746
46,0.31267425417900085,0.5591728303297656,0.315932959318161,0.5620791397287049
47,0.30681368708610535,0.5539076521281371,0.3056553602218628,0.5528610677393216
48,0.30370327830314636,0.551092803711994,0.3012053370475769,0.5488217716595952
49,0.29804113507270813,0.5459314380695695,0.3027017414569855,0.550183370756501
