Protein,Pearson,Spearman,RMSE
0,-0.061822065922173014,-0.030252598767464223,0.14117119903008574
1,0.0732296987098721,0.043178158977910046,0.23440173927050434
2,0.1546496216890643,0.15269295134219807,0.33102055271503505
3,0.11155674223487369,0.1147288939120439,0.24252616217501988
4,0.08364641317953209,0.04461178814178303,0.5501723914372116
5,0.10491151247149301,0.10415248880199567,0.19045265693644656
6,0.19505002934051566,0.17257642697755268,0.40906226560796755
7,0.10978111777588286,0.1243688317798788,0.7550025219958778
8,0.13391160313884098,0.11796947421400483,0.38505026836488343
9,0.16646366391281053,0.16846130650335597,0.4494551686350493
10,0.16495858484629414,0.14590401923767032,0.3999285525386243
11,0.016023486528830594,0.025546739079727755,0.19275515456186157
12,0.016887989874917183,0.00920718214461193,0.3169746050653904
13,0.08711620942852011,0.11044252079919815,0.45375411486512496
14,-0.0728772368452672,-0.08772179575050267,0.18966920517857777
15,0.04501863776265814,0.018355090194355776,0.36311676010492167
16,0.16064660556560387,0.1765828292712482,0.5742776446501303
17,0.19290969770326058,0.1697882657780192,0.3160333750437498
18,0.15515719168182188,0.13091779662799433,0.363220140095518
19,0.10710217562124656,0.13259697143045077,0.5049549618207054
20,0.015872023325980433,0.008147768395103982,0.21379150634127192
21,0.02554432585732943,0.04239532863736874,0.32651110903171865
22,0.03222164559159336,0.048877996650516765,0.4806014132210352
23,0.277370054335449,0.26425817957472436,0.4730078562815176
24,0.09425624652716405,0.09476903736364735,0.45106751889265867
25,0.11419948284728182,0.10777679837935966,0.4357032386742728
26,0.06936676036704222,0.07207975787703814,0.18385261996598118
27,0.0770098134693281,0.08541213267779824,0.3429913427580212
28,0.11506685911792727,0.09537867734193368,0.2862688776152736
29,-0.012725213393377784,-0.0637184918825861,0.04827369532533011
30,0.17270519834877415,0.1820351611044504,0.30398043229057914
31,0.061542294556653374,0.05207067939959622,0.5352519849762469
32,0.05383467452800326,0.07921261425056271,0.13203987533922437
33,0.14270134363658726,0.11349231490175114,0.3222499702439136
34,-0.06370243030538549,-0.07179917500343314,0.13412269313107567
35,0.057925730130648403,0.055236429117097835,0.5006928840737184
36,-0.02342507199272736,-0.03131584582326466,0.2110227213713207
37,0.09157829487313277,0.1189831131857869,0.1838262213038504
38,0.14087158815862044,0.13620096501983597,0.31293261485442164
39,-0.0374071266447505,-0.0392492780751529,0.17954730206417077
40,0.28621847985959825,0.28634617893661884,0.13760892702399694
41,0.22187078396712828,0.25518036422893875,0.5427657937921979
42,-0.05215322736065645,-0.037717205881143995,0.17552092890081591
43,-0.0008581219386712437,-0.032589195520402986,0.3090222043202444
44,0.10344403880584518,0.135857036407829,0.382375248623284
45,0.08767872214108027,0.07873717418629549,0.3707254295784653
46,0.5491296301378576,0.36223837883452403,0.38414233329172787
47,0.09919938541886832,0.09307901394264169,0.3345924986019238
48,0.062159324759809044,0.07937095225723124,0.23435753543578888
49,0.12073362101079729,0.14566256366442806,0.6798511649550799
50,0.06460892394722935,0.044637733096029995,0.07917193328734377
51,0.06469289443094892,0.053797267146499426,0.40743985371632013
52,0.14669079370573296,0.1601399672785042,0.3722762299702759
53,0.09250786691304067,0.10018404033291028,0.4228928293399052
54,0.23121287612698435,0.20722186031239517,0.4003161003455279
55,-0.032430013715836946,-0.04410062617292784,0.2057696536067421
56,0.05317268246228477,0.06836261417424008,0.23949207197336655
57,-0.03908910799944656,-0.06348134098249335,0.24103160415165878
58,0.28227014470562317,0.28095750059961105,0.34033662543629156
59,0.11515597949449505,0.12045034723926752,0.38450302282889337
60,0.13749696148545526,0.11375326135819624,0.4461956940046245
61,0.07283595487216138,0.10670772731289364,0.26189040232744176
