epoch,train_mse,train_rmse,val_mse,val_rmse,optimized_loss
0,0.8769460320472717,0.936453966859702,0.9027493596076965,0.9501312328345471,248.17572021484375
1,0.8423231244087219,0.917781632202738,0.861329197883606,0.9280782283210861,237.87774658203125
2,0.804456353187561,0.8969149085546304,0.8170189261436462,0.9038909924009898,226.65286254882812
3,0.7735581994056702,0.8795215741558988,0.7899576425552368,0.8887956134878462,217.39822387695312
4,0.7440822124481201,0.8626020011848571,0.767236590385437,0.8759204246879034,208.53749084472656
5,0.719842791557312,0.8484354964034166,0.7344135642051697,0.8569793254245809,201.15512084960938
6,0.6953660845756531,0.8338861340588732,0.7166222333908081,0.8465354294953095,193.70777893066406
7,0.6753411889076233,0.8217914509823179,0.6882371306419373,0.8296005850057829,187.50770568847656
8,0.6538031101226807,0.8085809236697837,0.6714248657226562,0.8194051901975337,180.88645935058594
9,0.634857714176178,0.7967795894575727,0.6501402854919434,0.8063127715049188,174.9925994873047
10,0.6180758476257324,0.7861779999629425,0.6276513338088989,0.7922444911824247,169.71420288085938
11,0.6026709079742432,0.7763188185109537,0.6143795847892761,0.7838236949654407,164.81704711914062
12,0.5879799127578735,0.7667984824958077,0.5988925099372864,0.773881457289995,160.12799072265625
13,0.573786199092865,0.7574867649621774,0.5833660960197449,0.7637840637377458,155.58363342285156
14,0.5610325932502747,0.7490210899903117,0.5695139765739441,0.7546614980068508,151.4445343017578
15,0.5499102473258972,0.7415593350001719,0.556179940700531,0.7457747251687543,147.778076171875
16,0.5384225845336914,0.7337728425975517,0.5455403923988342,0.7386070622454366,144.0053253173828
17,0.5273404121398926,0.7261820791921904,0.5315425395965576,0.7290696397440766,140.35023498535156
18,0.5160109400749207,0.7183390147241904,0.5224959254264832,0.7228387962931176,136.62356567382812
19,0.5070252418518066,0.712057049576652,0.5100662708282471,0.7141892402075567,133.56109619140625
20,0.4979229271411896,0.7056365403954005,0.5064883232116699,0.7116799303139508,130.47781372070312
21,0.48926499485969543,0.6994747993028022,0.48936137557029724,0.6995436909659734,127.5089111328125
22,0.4788389205932617,0.6919818788041069,0.48294880986213684,0.6949451847895176,124.05731201171875
23,0.47069051861763,0.6860688876618951,0.47425398230552673,0.688661006813604,121.2363052368164
24,0.4619348645210266,0.6796579025664504,0.4628482460975647,0.6803295128814895,118.25679779052734
25,0.4548952281475067,0.674459211626253,0.4553593397140503,0.6748031859098254,115.76007080078125
26,0.44584980607032776,0.6677198559802814,0.44811883568763733,0.669416787724686,112.70233154296875
27,0.43863314390182495,0.6622938501162644,0.4396323263645172,0.663047755719388,110.1597900390625
28,0.43157100677490234,0.6569406417439115,0.43044349551200867,0.6560819274389508,107.66304016113281
29,0.42274653911590576,0.6501896178161458,0.4266309440135956,0.653169919709715,104.67333984375
30,0.41730567812919617,0.6459920108865095,0.41685032844543457,0.6456394724964039,102.63284301757812
31,0.41132456064224243,0.6413458978135297,0.4081328511238098,0.6388527616938114,100.43940734863281
32,0.40417617559432983,0.6357485159985274,0.40458568930625916,0.6360705065527399,97.93409729003906
33,0.3987596333026886,0.6314741746917989,0.39901548624038696,0.6316767260556518,95.90372467041016
34,0.39209213852882385,0.6261726108101694,0.39002659916877747,0.6245210958556784,93.5182113647461
35,0.38643139600753784,0.6216360639534501,0.387300044298172,0.6223343508903971,91.43521118164062
36,0.3804880976676941,0.6168371727349885,0.3817150890827179,0.6178309551023791,89.26573181152344
37,0.3757522702217102,0.6129863540256913,0.37470802664756775,0.6121339940303656,87.43291473388672
38,0.3699336051940918,0.608221674386972,0.36950522661209106,0.6078694157564526,85.28758239746094
39,0.365377813577652,0.6044648985488338,0.3626077473163605,0.6021692015674336,83.52891540527344
40,0.35921868681907654,0.5993485520288478,0.356783926486969,0.5973139262456292,81.31136322021484
