Protein,Pearson,Spearman,RMSE
0,0.0017345397083683581,0.0013240139224981967,0.1513913614681104
1,0.10609490654713137,0.0942861753148705,0.2379339702193361
2,-0.03595895816251405,-0.0027499000219563196,0.3332949315325349
3,0.023203273062030995,0.015772132753705616,0.23978002704999984
4,0.15726511365849077,0.16727517539519127,0.555370908992406
5,0.063502716420041,0.06552852259475996,0.18527448380670306
6,0.16539523652104302,0.17930554185501707,0.39160922560611533
7,0.20545401467735447,0.19197312216015316,0.6992572797884907
8,0.038985029023937336,0.014073173675868543,0.3534757915320189
9,0.08762852687671595,0.07550955357387931,0.47561672755136464
10,0.012435131940648655,0.00904926461291461,0.40399298622016055
11,0.04577565961461292,0.05904245524227524,0.18912551479173656
12,0.01924879371998253,0.011403044819222117,0.30580426946668093
13,0.1344903040772329,0.15283245574981255,0.4711575163535189
14,0.030396903429693842,0.0373330022701265,0.18271298142554962
15,0.06452446116519964,0.05783385409787073,0.3689498051949199
16,0.10062053050222589,0.08641169301077273,0.4979289955916604
17,0.020524283643993203,0.03716010751614991,0.3230091421638566
18,-0.022354144843174186,-0.007122123200311426,0.4087102117115888
19,0.05779986133602595,0.08993635581907256,0.5278380143391038
20,0.11082442885274876,0.0910094615320937,0.20833259767253431
21,0.08131403397173738,0.08588300105752532,0.32729008281336486
22,-0.0454466447576052,-0.058092196731600924,0.4708940047433891
23,0.07054851096341139,0.09020989097196348,0.48835289235066265
24,0.09523037803041232,0.08980127525692341,0.4594980247240693
25,-0.001798475600063023,-0.005228936789207326,0.4370332840070104
26,0.02481784507353596,0.013312114211522758,0.164821841559261
27,0.029887021979927292,0.03668425219329953,0.3577893065772716
28,0.0440287329430817,0.041331547945503255,0.3045779995768237
29,-0.05429901192168142,-0.04737689328683439,0.031539741348549186
30,0.08842369612035128,0.06508024638049346,0.2819340386895939
31,0.12519440957687195,0.13201596550952144,0.5791580288884576
32,-0.009098802046090586,-0.01376239959647681,0.13301764501624808
33,0.0651453531873475,0.0614444503496483,0.3288154912452119
34,0.04353516642210118,0.07342811599650124,0.125780884956465
35,0.13767144036969023,0.1346509797391225,0.49238489731198093
36,0.0025380810813411788,0.009656484495986075,0.20487013515235436
37,0.008766899674623033,-0.00533364328194395,0.18365487837525166
38,0.07001084780079028,0.07837350336370345,0.3166341903874989
39,0.022227601296413897,0.01419821555696134,0.16461087245437664
40,0.0833667142555577,0.01904025105149466,0.06889925609503122
41,0.21844363734285277,0.23595690920782955,0.5869661795765305
42,0.05453672304641805,0.06011500378189573,0.19409851295175343
43,-0.016431835907334328,-0.014371569186190062,0.30400246659381425
44,0.09199088792512553,0.09360564935793553,0.38928431710065836
45,0.05281652571580622,0.046864635541704495,0.3908408944541523
46,0.08998160856058064,0.09161042220058067,0.36267371687276484
47,0.020599774665417705,0.03487421085616433,0.3531464927948987
48,0.007743016700157439,0.016199353306252034,0.24912207497139766
49,0.11547465938374589,0.09428374787833786,0.6346550386670955
50,-0.024042481555061782,-0.03822438054319238,0.07527293889926204
51,0.11525742196879447,0.12260450735078894,0.42339599466394584
52,0.08151964601892821,0.10180027736436165,0.39933075478156327
53,0.10583083894999695,0.13112423211833146,0.44762472112469887
54,0.060173143509039476,0.05878080463045457,0.4186546116130683
55,0.04063017304337882,0.03661784049937628,0.21911424473574845
56,0.03223487810861727,0.04700565713614125,0.22525267130516313
57,0.13084273349722217,0.12395836549987371,0.24482179328536288
58,0.08033327576371149,0.09463639616898471,0.31842374254951267
59,0.14674302646405898,0.12089752842394123,0.38824782971923993
60,0.04512838228239594,0.05260390989290768,0.4605645870580711
61,0.10950787708119535,0.1328948932211743,0.24778026899724487
62,0.061654442277371144,0.07765575218989725,0.4135674504582786
63,0.08835388809059187,0.07032784649779512,0.1704714282219997
64,0.06485294268866038,0.06785129841157027,0.3178530146455233
65,0.06726376590325746,0.07424058772149807,0.47364069011341137
66,0.05828583177012968,0.055004453665157715,0.3578089651639257
67,-0.08178740663440862,-0.06573049416858932,0.1180338880254318
68,0.06785609452992385,0.08736331806960353,0.30871929994686
69,0.006891543395559877,-0.010992107743919146,0.2164607962221581
70,0.04638727417211422,0.06406742297617347,0.30909079365752923
71,-0.013501713045445035,-0.03790682897317746,0.12846780848197883
72,0.05667530647801598,0.06495018886926986,0.5353401239240508
73,-0.04735340182592147,-0.06122340360320359,0.11618484432479825
74,0.07814493650435447,0.09274747050615992,0.08284889839477949
75,0.09330649385525656,0.09847553451723422,0.3766421023972138
76,0.0960493613123346,0.05993223671262177,0.3656586299474988
77,0.09458028774065115,0.11695970408429775,0.2555576915367992
78,0.05984536969120044,0.05599431286747518,0.485549234930952
79,0.0016081495865978314,0.009463910532228292,0.3369333292876733
80,-0.01717681862202403,0.001407677256131259,0.14730476453808392
81,0.14613139797435631,0.1569102185271662,0.2163819121063212
82,0.02614843569187551,0.04526592113991803,0.2794446028561843
83,0.059165757609046944,0.0691562367726213,0.11046775039520736
84,0.09830635293832701,0.10952043661092692,0.28872300210732554
85,0.005716553513329832,-0.03497178502902946,0.06539903877324059
86,-0.10254588211626672,-0.06876257276479822,0.3407284247420313
87,0.11199328272237379,0.09440277669830491,0.5093008569030126
88,0.04558367951878186,0.04853590515365449,0.1040755530281709
89,0.07432004303342586,0.07302646016277958,0.43673541588826065
90,0.06845568722441767,0.07346820557523603,0.4426933788048285
91,0.13344804706405328,0.14150261095370795,0.47090640088435665
