Protein,Pearson,Spearman,RMSE
0,0.0674744731255024,0.053518641678079674,0.14618477823285927
1,0.10869914230373601,0.09462338246763347,0.23275173682223602
2,0.08285580680825508,0.0642625246016239,0.3312077783178223
3,0.04447550676573549,0.033212428803096807,0.2364981276720972
4,0.1882141559748484,0.18682640518134483,0.5513245727681689
5,0.05911861759575067,0.07849175558196045,0.1837323075839468
6,0.18006478625654906,0.17351667752614305,0.4043397104245309
7,0.20615536323177772,0.2087832669735619,0.7015322350492245
8,0.06739266182543413,0.03111938973516062,0.3492546144718833
9,0.0874659063534145,0.08516520987157242,0.46447890093441674
10,0.07778517083329178,0.06820351351872783,0.39673325280964167
11,0.16928459488060746,0.1682393123967468,0.18217669316458474
12,0.0844121554752283,0.0497638115871317,0.29879291844544237
13,0.1618746086625759,0.14278939317587025,0.4653591205895785
14,0.014603611927823742,0.026089502857796727,0.182409573133201
15,0.11511984475564031,0.09808575206199473,0.36602053199467827
16,0.07664823346098802,0.07326040141677119,0.5128514250816538
17,0.05647903829761999,0.03539236839754867,0.32567166408894016
18,0.07404688968425828,0.08416612943969545,0.39277798978374656
19,0.16589892863151892,0.1371945908376072,0.5163865052533034
20,0.13773692635603946,0.12895812870993584,0.2047120772596209
21,0.15104175966656394,0.13216630886219988,0.3226850060273509
22,0.05170348453109613,0.04978097642800058,0.4732617221034518
23,0.15691083121774022,0.115898726114054,0.485826702823904
24,0.16461328193180114,0.15434921424488496,0.45226168568069447
25,0.06803262093289997,0.060326493756085994,0.42998452962073525
26,-0.019060110333626045,0.0001920921145254678,0.1649244975767967
27,0.05549547216642406,0.06965379740819953,0.3594719440084725
28,0.012528997404783665,0.006768834049517871,0.3076976236713768
29,-0.042255636206645616,-0.056519900190096305,0.033857187964439206
30,0.13417527540015534,0.0792218419436958,0.28002039753585506
31,0.17341713614503226,0.15345337259017092,0.5704867485772314
32,-0.05611874532423225,-0.05650045984581906,0.13439866117266372
33,0.08178769569030743,0.05610297415019829,0.32735328056470375
34,-0.06901754213778614,-0.03108699528538537,0.12929571219522756
35,0.219973477250132,0.21203226776708875,0.480747444872362
36,0.00020588057026121648,0.01765437413438113,0.20155749971133322
37,0.01820468933636236,-0.001338471768007368,0.18164380895869833
38,0.14167828661939288,0.1412603794638924,0.31281726834396223
39,-0.03275437069613132,-0.02273638472267533,0.16750145009955036
40,0.005253580460123237,0.022048581886331554,0.0700452940883057
41,0.2445917303004791,0.2637312912767593,0.581927096345015
42,0.10165231804897139,0.10944091945305512,0.1918592137373991
