epoch,train_mse,train_rmse,val_mse,val_rmse
0,0.8799068927764893,0.938033524335079,0.904744029045105,0.9511803346606283
1,0.8494252562522888,0.921642694460434,0.8668844699859619,0.9310663080500561
2,0.8237643241882324,0.9076146341858049,0.8512294292449951,0.9226209564306433
3,0.7981175780296326,0.8933742653723761,0.8312819600105286,0.9117466534133967
4,0.7724522948265076,0.8788926526183432,0.8019746541976929,0.8955303759212709
5,0.7489520907402039,0.8654201816113395,0.77676922082901,0.8813451201595264
6,0.726985514163971,0.8526344551822727,0.7557022571563721,0.8693113695082861
7,0.7057328224182129,0.8400790572429555,0.7251831889152527,0.8515768837370192
8,0.6843529343605042,0.8272562688553675,0.704033374786377,0.8390669668068079
9,0.667103111743927,0.8167638041342962,0.6914856433868408,0.831556157686804
10,0.6455226540565491,0.8034442445226359,0.670793890953064,0.8190200797007751
11,0.6291872262954712,0.7932132287698379,0.6478471755981445,0.8048895424827834
12,0.6107165813446045,0.7814835771432465,0.6307007670402527,0.7941667123723158
13,0.5968979001045227,0.7725916774755749,0.6195547580718994,0.7871180077166952
14,0.5799658298492432,0.7615548764529337,0.6031662225723267,0.7766377679280906
15,0.5665517449378967,0.7526963165433299,0.5797568559646606,0.7614176619731516
16,0.5522966980934143,0.7431666691216812,0.5711269378662109,0.7557294078347163
17,0.539576530456543,0.7345587317951798,0.5561400651931763,0.7457479904050538
18,0.5262205004692078,0.7254105737230522,0.5413317084312439,0.7357524776929018
19,0.5152722001075745,0.717824630468734,0.5335196852684021,0.7304243186452667
20,0.5016596913337708,0.7082793879068985,0.5156530737876892,0.7180898786278005
21,0.491092324256897,0.7007797972665144,0.5070284605026245,0.7120593096804679
22,0.47932201623916626,0.6923308574945698,0.4939345419406891,0.7028047680122048
23,0.47048336267471313,0.6859178979110496,0.48330381512641907,0.6952005574842551
24,0.45900318026542664,0.6774977345094422,0.4692479074001312,0.6850167205259527
25,0.450425922870636,0.6711377823298551,0.4646577835083008,0.6816581133591096
26,0.4417944848537445,0.6646762255818577,0.4507077634334564,0.671347721701248
27,0.43188589811325073,0.6571802630277713,0.43965983390808105,0.6630684986546119
28,0.42340365052223206,0.6506947445017764,0.4359177350997925,0.660240664530588
29,0.4156474471092224,0.6447072569075226,0.42555946111679077,0.6523491864920127
30,0.40638071298599243,0.637479970654759,0.42281898856163025,0.6502453295192748
31,0.3991326093673706,0.6317694273762942,0.4060188829898834,0.6371961103066178
32,0.391198992729187,0.625459025619734,0.4000526964664459,0.6324971908763278
33,0.3845811188220978,0.6201460463649654,0.388654500246048,0.623421607137616
34,0.37823766469955444,0.6150102964175107,0.38370051980018616,0.6194356462137016
35,0.3696240782737732,0.6079671687466135,0.3739614486694336,0.6115238741614538
36,0.3648839592933655,0.6040562550734538,0.3676251769065857,0.6063210180313607
37,0.35719186067581177,0.5976553025580981,0.36226803064346313,0.6018870580461613
38,0.3514624536037445,0.5928426887495067,0.3538465201854706,0.5948499980545269
39,0.34483852982521057,0.5872295375959988,0.35397547483444214,0.5949583807582192
40,0.3396325707435608,0.5827800363289402,0.34098315238952637,0.5839376271396854
41,0.3345123529434204,0.5783704288286361,0.33960744738578796,0.5827584811787709
42,0.32940033078193665,0.5739340822620108,0.33180248737335205,0.5760229920527062
43,0.32292506098747253,0.5682649566773166,0.3286513388156891,0.573281203961624
44,0.31927618384361267,0.5650452936213279,0.3267841637134552,0.571650385912102
45,0.3136294484138489,0.5600262926094175,0.31967681646347046,0.5653996962003698
46,0.3102322816848755,0.5569849923336135,0.3126680254936218,0.5591672607490731
47,0.30480700731277466,0.5520932958411782,0.3082675635814667,0.555218482744826
48,0.300615131855011,0.548283805939051,0.30059322714805603,0.5482638298739541
49,0.29601791501045227,0.5440752843223557,0.3008590340614319,0.5485061841596974
50,0.29303497076034546,0.5413270460270255,0.3007385730743408,0.5483963649353821
51,0.2888203263282776,0.5374200650592399,0.2890981137752533,0.5376784483083298
52,0.2846497595310211,0.5335257815054687,0.2854495644569397,0.5342748023788317
53,0.2820843756198883,0.5311161601946304,0.2824415862560272,0.5314523367678679
54,0.2778771221637726,0.5271405146294227,0.27784818410873413,0.5271130657731168
55,0.27388912439346313,0.5233441739366773,0.27467042207717896,0.5240900896574738
56,0.27160805463790894,0.5211602964903495,0.2753720283508301,0.5247590193134655
57,0.26796332001686096,0.5176517362251004,0.26670676469802856,0.5164366027868557
58,0.26503801345825195,0.5148184276599391,0.26723814010620117,0.5169508101417398
59,0.26160332560539246,0.5114717251279806,0.2601253092288971,0.5100248123659251
60,0.2588922679424286,0.508814571275655,0.2589787244796753,0.5088995229705716
61,0.25542670488357544,0.5053975711096913,0.2561439871788025,0.5061066954494897
62,0.2525016963481903,0.5024954689827464,0.25195205211639404,0.501948256413342
63,0.251054584980011,0.501053475170077,0.24633976817131042,0.4963262718931071
64,0.24729439616203308,0.4972870359883043,0.24625591933727264,0.496241795234211
65,0.24458393454551697,0.49455427866465473,0.24548043310642242,0.495459819870817
66,0.24254706501960754,0.492490675058531,0.24306213855743408,0.4930133249288847
67,0.23935094475746155,0.4892350608423946,0.24413245916366577,0.49409762108683114
68,0.23712219297885895,0.48695194113881396,0.23352807760238647,0.48324742896614203
69,0.2345849722623825,0.4843397281479009,0.23291289806365967,0.4826105034742403
70,0.2332574874162674,0.48296737717600285,0.23239482939243317,0.48207346887422997
71,0.23006844520568848,0.4796545060829602,0.2248537540435791,0.4741874671937029
72,0.2284591943025589,0.4779740519134474,0.22806592285633087,0.4775624805785426
73,0.22589516639709473,0.47528430060027727,0.22058705985546112,0.4696669669621881
74,0.22438044846057892,0.47368813417751865,0.2220568060874939,0.47122903782289766
75,0.22191637754440308,0.4710800118285673,0.2210267037153244,0.47013477186369057
76,0.22022481262683868,0.46928116585565066,0.21582964062690735,0.4645746878887262
77,0.21763838827610016,0.4665172968670081,0.21556398272514343,0.46428868468350964
78,0.21727414429187775,0.46612674702475265,0.21668395400047302,0.4654932373305471
79,0.2148236185312271,0.4634906887211728,0.21129785478115082,0.45967146396219855
80,0.21254202723503113,0.46102280554765523,0.21212802827358246,0.46057358616575317
81,0.21032482385635376,0.4586118444353065,0.20948779582977295,0.45769836773771977
82,0.21003484725952148,0.45829558939566667,0.21093498170375824,0.45927658518996833
83,0.20791079103946686,0.45597235775808476,0.20673371851444244,0.4546797977856971
84,0.20681504905223846,0.45476922614908594,0.20381973683834076,0.4514639928480906
85,0.20387154817581177,0.451521370674536,0.20060136914253235,0.44788544198548397
86,0.20260697603225708,0.45011884656416806,0.1992381364107132,0.44636099337947666
87,0.2003447711467743,0.44759889538153946,0.20066684484481812,0.44795853027352667
88,0.19992157816886902,0.44712590863074464,0.19796693325042725,0.4449347516776221
89,0.19767752289772034,0.4446094048687233,0.1966160535812378,0.4434140881627892
90,0.19635668396949768,0.4431215228010231,0.1912878453731537,0.4373646594926866
91,0.19597330689430237,0.4426887246071469,0.19673986732959747,0.44355368032471276
92,0.19449403882026672,0.4410147829951585,0.19209851324558258,0.43829044393596195
93,0.19228246808052063,0.4385002486664296,0.18823833763599396,0.43386442310472284
94,0.19243617355823517,0.43867547635836124,0.18734045326709747,0.43282843398637466
95,0.19003379344940186,0.4359286563755609,0.1858338564634323,0.4310845119735019
96,0.18889376521110535,0.4346191035965922,0.18372690677642822,0.4286337676576919
97,0.18689560890197754,0.4323142478590979,0.18431484699249268,0.4293190503489132
98,0.1860525757074356,0.4313381222514834,0.18128405511379242,0.4257746529724291
99,0.18501393496990204,0.4301324621205682,0.18384455144405365,0.4287709778472112
100,0.18411509692668915,0.4290863513637892,0.1842300295829773,0.42922025765680877
101,0.18234387040138245,0.4270174122929678,0.17988646030426025,0.42413023978992614
102,0.18101821839809418,0.42546235837979157,0.17376543581485748,0.41685181517519804
103,0.18048349022865295,0.4248334852958897,0.1783275008201599,0.4222884095261909
104,0.17873460054397583,0.4227701509614602,0.1776334047317505,0.421465781210943
105,0.17771321535110474,0.4215604527835892,0.17628668248653412,0.41986507652641714
106,0.1775602549314499,0.42137899203858026,0.1726914495229721,0.41556160737365055
107,0.17561931908130646,0.4190695873972561,0.17298145592212677,0.4159103941020551
108,0.1750883013010025,0.41843554019825147,0.1713346242904663,0.41392586810981785
109,0.174192413687706,0.41736364682097793,0.17331375181674957,0.41630968258827417
110,0.17364366352558136,0.41670572773311065,0.16774900257587433,0.40957173068447283
111,0.17196647822856903,0.4146884110130991,0.1686941534280777,0.4107239382213772
112,0.17034819722175598,0.41273259772128007,0.1664344072341919,0.40796373274372305
113,0.1704254001379013,0.41282611368214256,0.16607153415679932,0.40751875313511565
114,0.16955532133579254,0.4117709573728975,0.1686185598373413,0.4106319030924671
